policy,bias_p1,bias_p2,equilibrium_id,equilibrium_name,convergence_time
epsilon_greedy,-1.510204081632653,-2.0,0,BI,165
epsilon_greedy,-1.510204081632653,-1.9183673469387754,0,BI,3226
epsilon_greedy,-1.510204081632653,-1.836734693877551,0,BI,37807
epsilon_greedy,-1.510204081632653,-1.7551020408163265,0,BI,0
epsilon_greedy,-1.510204081632653,-1.6734693877551021,0,BI,0
epsilon_greedy,-1.510204081632653,-1.5918367346938775,1,Partial,-1
epsilon_greedy,-1.510204081632653,-1.510204081632653,0,BI,0
epsilon_greedy,-1.510204081632653,-1.4285714285714286,0,BI,782
epsilon_greedy,-1.510204081632653,-1.3469387755102042,3,Mixed,-1
epsilon_greedy,-1.510204081632653,-1.2653061224489797,3,Mixed,-1
epsilon_greedy,-1.510204081632653,-1.183673469387755,0,BI,237
epsilon_greedy,-1.510204081632653,-1.1020408163265307,0,BI,2802
epsilon_greedy,-1.510204081632653,-1.0204081632653061,0,BI,0
epsilon_greedy,-1.510204081632653,-0.9387755102040818,0,BI,0
epsilon_greedy,-1.510204081632653,-0.8571428571428572,0,BI,585779
epsilon_greedy,-1.510204081632653,-0.7755102040816328,0,BI,6812
epsilon_greedy,-1.510204081632653,-0.6938775510204083,0,BI,10
epsilon_greedy,-1.510204081632653,-0.6122448979591837,0,BI,0
epsilon_greedy,-1.510204081632653,-0.5306122448979593,0,BI,106
epsilon_greedy,-1.510204081632653,-0.44897959183673475,0,BI,1100
epsilon_greedy,-1.510204081632653,-0.3673469387755104,0,BI,0
epsilon_greedy,-1.510204081632653,-0.2857142857142858,0,BI,0
epsilon_greedy,-1.510204081632653,-0.20408163265306145,0,BI,169
epsilon_greedy,-1.510204081632653,-0.12244897959183687,0,BI,21
epsilon_greedy,-1.510204081632653,-0.04081632653061229,0,BI,0
epsilon_greedy,-1.510204081632653,0.04081632653061229,0,BI,0
epsilon_greedy,-1.510204081632653,0.12244897959183643,1,Partial,-1
epsilon_greedy,-1.510204081632653,0.204081632653061,0,BI,0
epsilon_greedy,-1.510204081632653,0.2857142857142856,0,BI,0
epsilon_greedy,-1.510204081632653,0.36734693877551017,0,BI,0
epsilon_greedy,-1.510204081632653,0.4489795918367343,0,BI,786330
epsilon_greedy,-1.510204081632653,0.5306122448979589,0,BI,274
epsilon_greedy,-1.510204081632653,0.6122448979591835,0,BI,1231
epsilon_greedy,-1.510204081632653,0.693877551020408,0,BI,81
epsilon_greedy,-1.510204081632653,0.7755102040816326,0,BI,0
epsilon_greedy,-1.510204081632653,0.8571428571428568,0,BI,2019
epsilon_greedy,-1.510204081632653,0.9387755102040813,0,BI,27
epsilon_greedy,-1.510204081632653,1.020408163265306,0,BI,28541
epsilon_greedy,-1.510204081632653,1.1020408163265305,0,BI,0
epsilon_greedy,-1.510204081632653,1.1836734693877546,0,BI,0
epsilon_greedy,-1.510204081632653,1.2653061224489792,0,BI,3
epsilon_greedy,-1.510204081632653,1.3469387755102038,2,Coop,-1
epsilon_greedy,-1.510204081632653,1.4285714285714284,0,BI,0
epsilon_greedy,-1.510204081632653,1.510204081632653,0,BI,0
epsilon_greedy,-1.510204081632653,1.591836734693877,0,BI,7595
epsilon_greedy,-1.510204081632653,1.6734693877551017,0,BI,4320
epsilon_greedy,-1.510204081632653,1.7551020408163263,0,BI,9797
epsilon_greedy,-1.510204081632653,1.8367346938775508,0,BI,4021
epsilon_greedy,-1.510204081632653,1.9183673469387754,0,BI,5
epsilon_greedy,-1.510204081632653,2.0,0,BI,80
epsilon_greedy,-1.4285714285714286,-2.0,0,BI,1271
epsilon_greedy,-1.4285714285714286,-1.9183673469387754,0,BI,10749
epsilon_greedy,-1.4285714285714286,-1.836734693877551,0,BI,203
epsilon_greedy,-1.4285714285714286,-1.7551020408163265,0,BI,4786
epsilon_greedy,-1.4285714285714286,-1.6734693877551021,0,BI,91
epsilon_greedy,-1.4285714285714286,-1.5918367346938775,0,BI,0
epsilon_greedy,-1.4285714285714286,-1.510204081632653,0,BI,0
epsilon_greedy,-1.4285714285714286,-1.4285714285714286,0,BI,248
epsilon_greedy,-1.4285714285714286,-1.3469387755102042,0,BI,145384
epsilon_greedy,-1.4285714285714286,-1.2653061224489797,0,BI,7985
epsilon_greedy,-1.4285714285714286,-1.183673469387755,2,Coop,-1
epsilon_greedy,-1.4285714285714286,-1.1020408163265307,0,BI,1231
epsilon_greedy,-1.4285714285714286,-1.0204081632653061,0,BI,30620
epsilon_greedy,-1.4285714285714286,-0.9387755102040818,0,BI,0
epsilon_greedy,-1.4285714285714286,-0.8571428571428572,0,BI,0
epsilon_greedy,-1.4285714285714286,-0.7755102040816328,0,BI,0
epsilon_greedy,-1.4285714285714286,-0.6938775510204083,0,BI,0
epsilon_greedy,-1.4285714285714286,-0.6122448979591837,0,BI,0
epsilon_greedy,-1.4285714285714286,-0.5306122448979593,0,BI,0
epsilon_greedy,-1.4285714285714286,-0.44897959183673475,0,BI,61
epsilon_greedy,-1.4285714285714286,-0.3673469387755104,0,BI,0
epsilon_greedy,-1.4285714285714286,-0.2857142857142858,0,BI,0
epsilon_greedy,-1.4285714285714286,-0.20408163265306145,0,BI,44
epsilon_greedy,-1.4285714285714286,-0.12244897959183687,0,BI,0
epsilon_greedy,-1.4285714285714286,-0.04081632653061229,0,BI,20252
epsilon_greedy,-1.4285714285714286,0.04081632653061229,3,Mixed,187
epsilon_greedy,-1.4285714285714286,0.12244897959183643,2,Coop,-1
epsilon_greedy,-1.4285714285714286,0.204081632653061,0,BI,467
epsilon_greedy,-1.4285714285714286,0.2857142857142856,0,BI,0
epsilon_greedy,-1.4285714285714286,0.36734693877551017,1,Partial,-1
epsilon_greedy,-1.4285714285714286,0.4489795918367343,0,BI,4433746
epsilon_greedy,-1.4285714285714286,0.5306122448979589,0,BI,0
epsilon_greedy,-1.4285714285714286,0.6122448979591835,0,BI,245
epsilon_greedy,-1.4285714285714286,0.693877551020408,0,BI,2410
epsilon_greedy,-1.4285714285714286,0.7755102040816326,0,BI,0
epsilon_greedy,-1.4285714285714286,0.8571428571428568,0,BI,893
epsilon_greedy,-1.4285714285714286,0.9387755102040813,0,BI,1956
epsilon_greedy,-1.4285714285714286,1.020408163265306,0,BI,16120
epsilon_greedy,-1.4285714285714286,1.1020408163265305,0,BI,0
