policy,bias_p1,bias_p2,equilibrium_id,equilibrium_name,convergence_time
epsilon_greedy,-0.16666666666666674,1.1666666666666665,0,BI,74333
epsilon_greedy,-0.16666666666666674,1.333333333333333,0,BI,85150
epsilon_greedy,-0.16666666666666674,1.5,0,BI,86888
epsilon_greedy,-0.16666666666666674,1.6666666666666665,2,Coop,-1
epsilon_greedy,-0.16666666666666674,1.833333333333333,0,BI,112914
epsilon_greedy,-0.16666666666666674,2.0,0,BI,114902
epsilon_greedy,0.0,-2.0,0,BI,67807
epsilon_greedy,0.0,-1.8333333333333333,0,BI,57608
epsilon_greedy,0.0,-1.6666666666666667,0,BI,47089
epsilon_greedy,0.0,-1.5,0,BI,44986
epsilon_greedy,0.0,-1.3333333333333335,0,BI,35646
epsilon_greedy,0.0,-1.1666666666666667,2,Coop,-1
epsilon_greedy,0.0,-1.0,0,BI,57059
epsilon_greedy,0.0,-0.8333333333333335,0,BI,45120
epsilon_greedy,0.0,-0.6666666666666667,0,BI,46346
epsilon_greedy,0.0,-0.5,0,BI,50363
epsilon_greedy,0.0,-0.3333333333333335,0,BI,43767
epsilon_greedy,0.0,-0.16666666666666674,2,Coop,-1
epsilon_greedy,0.0,0.0,0,BI,52926
epsilon_greedy,0.0,0.16666666666666652,0,BI,54363
epsilon_greedy,0.0,0.33333333333333304,0,BI,54569
epsilon_greedy,0.0,0.5,0,BI,61005
epsilon_greedy,0.0,0.6666666666666665,1,Partial,-1
epsilon_greedy,0.0,0.833333333333333,0,BI,62479
epsilon_greedy,0.0,1.0,0,BI,84075
epsilon_greedy,0.0,1.1666666666666665,0,BI,79275
epsilon_greedy,0.0,1.333333333333333,0,BI,76463
epsilon_greedy,0.0,1.5,0,BI,96947
epsilon_greedy,0.0,1.6666666666666665,0,BI,93217
epsilon_greedy,0.0,1.833333333333333,0,BI,104504
epsilon_greedy,0.0,2.0,0,BI,100917
epsilon_greedy,0.16666666666666652,-2.0,0,BI,48546
epsilon_greedy,0.16666666666666652,-1.8333333333333333,0,BI,52115
epsilon_greedy,0.16666666666666652,-1.6666666666666667,2,Coop,-1
epsilon_greedy,0.16666666666666652,-1.5,0,BI,50485
epsilon_greedy,0.16666666666666652,-1.3333333333333335,0,BI,60701
epsilon_greedy,0.16666666666666652,-1.1666666666666667,0,BI,49574
epsilon_greedy,0.16666666666666652,-1.0,0,BI,73253
epsilon_greedy,0.16666666666666652,-0.8333333333333335,0,BI,56272
epsilon_greedy,0.16666666666666652,-0.6666666666666667,0,BI,55670
epsilon_greedy,0.16666666666666652,-0.5,0,BI,58660
epsilon_greedy,0.16666666666666652,-0.3333333333333335,0,BI,66851
epsilon_greedy,0.16666666666666652,-0.16666666666666674,0,BI,50541
epsilon_greedy,0.16666666666666652,0.0,0,BI,59412
epsilon_greedy,0.16666666666666652,0.16666666666666652,0,BI,64076
epsilon_greedy,0.16666666666666652,0.33333333333333304,0,BI,72761
epsilon_greedy,0.16666666666666652,0.5,0,BI,67973
epsilon_greedy,0.16666666666666652,0.6666666666666665,0,BI,82107
epsilon_greedy,0.16666666666666652,0.833333333333333,0,BI,74926
epsilon_greedy,0.16666666666666652,1.0,0,BI,68272
epsilon_greedy,0.16666666666666652,1.1666666666666665,0,BI,78148
epsilon_greedy,0.16666666666666652,1.333333333333333,2,Coop,-1
epsilon_greedy,0.16666666666666652,1.5,0,BI,100120
epsilon_greedy,0.16666666666666652,1.6666666666666665,0,BI,106767
epsilon_greedy,0.16666666666666652,1.833333333333333,0,BI,115781
epsilon_greedy,0.16666666666666652,2.0,3,Mixed,-1
epsilon_greedy,0.33333333333333304,-2.0,0,BI,53438
epsilon_greedy,0.33333333333333304,-1.8333333333333333,0,BI,56997
epsilon_greedy,0.33333333333333304,-1.6666666666666667,0,BI,67244
epsilon_greedy,0.33333333333333304,-1.5,0,BI,60615
epsilon_greedy,0.33333333333333304,-1.3333333333333335,0,BI,51814
epsilon_greedy,0.33333333333333304,-1.1666666666666667,0,BI,53872
epsilon_greedy,0.33333333333333304,-1.0,0,BI,71323
epsilon_greedy,0.33333333333333304,-0.8333333333333335,0,BI,63015
epsilon_greedy,0.33333333333333304,-0.6666666666666667,0,BI,69652
epsilon_greedy,0.33333333333333304,-0.5,0,BI,56665
epsilon_greedy,0.33333333333333304,-0.3333333333333335,0,BI,67228
epsilon_greedy,0.33333333333333304,-0.16666666666666674,0,BI,67301
epsilon_greedy,0.33333333333333304,0.0,0,BI,47758
epsilon_greedy,0.33333333333333304,0.16666666666666652,0,BI,67107
epsilon_greedy,0.33333333333333304,0.33333333333333304,0,BI,71279
epsilon_greedy,0.33333333333333304,0.5,0,BI,81266
epsilon_greedy,0.33333333333333304,0.6666666666666665,0,BI,81353
epsilon_greedy,0.33333333333333304,0.833333333333333,0,BI,104826
epsilon_greedy,0.33333333333333304,1.0,0,BI,103366
epsilon_greedy,0.33333333333333304,1.1666666666666665,2,Coop,-1
epsilon_greedy,0.33333333333333304,1.333333333333333,0,BI,104427
epsilon_greedy,0.33333333333333304,1.5,0,BI,119115
epsilon_greedy,0.33333333333333304,1.6666666666666665,0,BI,120090
epsilon_greedy,0.33333333333333304,1.833333333333333,0,BI,107577
epsilon_greedy,0.33333333333333304,2.0,3,Mixed,-1
epsilon_greedy,0.5,-2.0,0,BI,64056
epsilon_greedy,0.5,-1.8333333333333333,0,BI,84040
epsilon_greedy,0.5,-1.6666666666666667,0,BI,68929
epsilon_greedy,0.5,-1.5,0,BI,73032
epsilon_greedy,0.5,-1.3333333333333335,0,BI,60628
epsilon_greedy,0.5,-1.1666666666666667,0,BI,71391
epsilon_greedy,0.5,-1.0,1,Partial,-1
epsilon_greedy,0.5,-0.8333333333333335,0,BI,47594
epsilon_greedy,0.5,-0.6666666666666667,0,BI,62481
epsilon_greedy,0.5,-0.5,0,BI,77517
epsilon_greedy,0.5,-0.3333333333333335,0,BI,63156
epsilon_greedy,0.5,-0.16666666666666674,0,BI,62954
epsilon_greedy,0.5,0.0,0,BI,63267
epsilon_greedy,0.5,0.16666666666666652,0,BI,75221
epsilon_greedy,0.5,0.33333333333333304,0,BI,72983
epsilon_greedy,0.5,0.5,0,BI,71701
epsilon_greedy,0.5,0.6666666666666665,3,Mixed,-1
epsilon_greedy,0.5,0.833333333333333,0,BI,84918
epsilon_greedy,0.5,1.0,0,BI,96119
epsilon_greedy,0.5,1.1666666666666665,0,BI,99138
epsilon_greedy,0.5,1.333333333333333,0,BI,106162
epsilon_greedy,0.5,1.5,0,BI,129274
epsilon_greedy,0.5,1.6666666666666665,0,BI,106696
epsilon_greedy,0.5,1.833333333333333,0,BI,130414
epsilon_greedy,0.5,2.0,0,BI,105054
epsilon_greedy,0.6666666666666665,-2.0,0,BI,61168
epsilon_greedy,0.6666666666666665,-1.8333333333333333,0,BI,71527
epsilon_greedy,0.6666666666666665,-1.6666666666666667,0,BI,68875
epsilon_greedy,0.6666666666666665,-1.5,0,BI,73958
